sim; model; stat; esthat; esthatlo; esthatup; tau2hat; tau2hatlo; tau2hatup; sigma2hat; sigma2hatlo; sigma2hatup; IC; truemu0; trueor;  truetausq; truesigmasq; k; nstudies; studysize
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-z; mean-absout; .0029361788279082; .0019663038637573; .0043823418466318; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-t; mean-absout; .0029361788279082; .0019574687977461; .0044020733411692; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-z; mean-rrout; 1.239720987288718; .9804106821077238; 1.567616667558141; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-t; mean-rrout; 1.239720987288718; .9777824809434486; 1.571830295876413; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-z; mean-orout; 1.240596769759708; .9803692847349897; 1.569898577100221; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-t; mean-orout; 1.240596769759708; .9777328243051059; 1.574131814825872; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-z; mean-rdout; -.0007038636874824; -.0014938840402193; .0000861566652546; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-logit-t; mean-rdout; -.0007038636874824; -.001502920824103; .0000951934491382; .8851731990933274;.4734893660246993; 1.654802934586377;0; 0;0; 294.614281044315-302.7697776582003-.-6; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; mean-popabsout; .0085400817915797; .0087186110438779; .020776498503983; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; median-popabsout; .0127666336484253; .0087186110438779; .020776498503983; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; mean-poprrout; .5718440778021302; .3759782910346985; .9080472052097321; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; median-poprrout; .5760023593902588; .3759782910346985; .9080472052097321; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; mean-poporout; .5727914981544018; .3731244146823883; .9156599149107933; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; median-poporout; .5769732594490051; .3731244146823883; .9156599149107933; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; mean-poprdout; .0036564866230557; .0006840429792646; .011769674369134; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit; median-poprdout; .0053178367670625; .0006840429792646; .011769674369134; 0; 0; 0;.9068114275216675;.4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-z; mean-absout; .0085400822840045; .0072277138370247; .0100883218867127; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-t; mean-absout; .0085400822840045; .0072141793868028; .0101071935915712; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-z; mean-rrout; .4404253425999216; .2810227622328121; .6902447362735725; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-t; mean-rrout; .4404253425999216; .2795821632842828; .6938013502922304; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-z; mean-orout; .4383126857047057; .2791169737980883; .6883064395383179; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-t; mean-orout; .4383126857047057; .2776798034849858; .6918688649247046; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-z; mean-rdout; .0047788136182403; .0026597980277595; .006897829208721; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-logit-t; mean-rdout; .0047788136182403; .0026355593029331; .0069220679335474; 0;0; 0;.9068114275216675; .4419111693051528;1.860796970524312; 405.7281133329069-413.8836099467922-.-7; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; mean-popabsout; .003759814397329; .029838474188; .1273354396224022; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; median-popabsout; .0685099735856056; .029838474188; .1273354396224022; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; mean-poprrout; 9.800322648610745; 1.402575916051864; 8914090.237500025; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; median-poprrout; 1808.144226074219; 1.402575916051864; 8914090.237500025; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; mean-poporout; 9.84915298708386; 1.387097719311714; 8914109.762500025; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; median-poporout; 1808.283508300781; 1.387097719311714; 8914109.762500025; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; mean-poprdout; -.0014195183745552; -.0261101681273431; .039381196629256; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog; median-poprdout; .0025878889719024; -.0261101681273431; .039381196629256; .8487838712010903; .8487838712010903; .8487838712010903;.8556374151608862;.8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-z; mean-absout; .0083187317506653; .0015133015324067; .0292375115714031; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-t; mean-absout; .0083187317506653; .0014797234689257; .0295953290000898; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-z; mean-rrout; .9477064715146851; .1475004560483381; 6.089117147247857; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-t; mean-rrout; .9477064715146851; .1443358639212186; 6.222622235046456; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-z; mean-orout; .9472909281662095; .1452503027352484; 6.178025695558381; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-t; mean-orout; .9472909281662095; .1421092411731291; 6.314579510650975; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-z; mean-rdout; .0004350158357651; -.0143929189741594; .0152629506456896; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-loglog-t; mean-rdout; .0004350158357651; -.0145657983893264; .0154358300608566; .8487838712010903;.8487838712010903; .8487838712010903;.8556374151608862; .8556374151608862;.8556374151608862; 452.6523049759548-458.089302718545-1.11004509831e-36-8; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; mean-popabsout; .0037600209830211; .034418049454689; .131188477575779; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; median-popabsout; .0718251056969166; .034418049454689; .131188477575779; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; mean-poprrout; 8.63841849095895; 1.139571940898895; 3861187.51875001; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; median-poprrout; 1355.002990722656; 1.139571940898895; 3861187.51875001; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; mean-poporout; 8.681836914095973; 1.142590427398682; 3861191.218750009; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; median-poporout; 1355.052429199219; 1.142590427398682; 3861191.218750009; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; mean-poprdout; -.0014201556429246; -.0291044564917684; .0388357047922909; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog; median-poprdout; .0023662175517529; -.0291044564917684; .0388357047922909; .8219655134301654; .8219655134301654; .8219655134301654;.8756554844595602;.8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-z; mean-absout; .0081009113110304; .0015174169697827; .0280702582048222; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-t; mean-absout; .0081009113110304; .0014844124671747; .0284109631612574; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-z; mean-rrout; .9451058998245772; .1411277234485386; 6.329196985941129; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-t; mean-rrout; .9451058998245772; .1380623857022226; 6.469721331701167; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-z; mean-orout; .9446823759763984; .1389931293674504; 6.420639606732983; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-t; mean-orout; .9446823759763984; .1359509302766378; 6.564315445760284; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-z; mean-rdout; .0004446922370199; -.0142469990345795; .0151363835086194; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-loglog-t; mean-rdout; .0004446922370199; -.0144166557854605; .0153060402595003; .8219655134301654;.8219655134301654; .8219655134301654;.8756554844595602; .8756554844595602;.8756554844595602; 452.7064663426378-458.143464085228-1.08020714712e-36-9; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; mean-popabsout; .0039752751399647; .003408374771243; .0082875851541758; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; median-popabsout; .0054399312939495; .003408374771243; .0082875851541758; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; mean-poprrout; 1.328411596161979; .96952483355999; 1.822685158252716; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; median-poprrout; 1.325223088264465; .96952483355999; 1.822685158252716; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; mean-poporout; 1.329882287553378; .9693372562527657; 1.82673142850399; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; median-poporout; 1.326940417289734; .9693372562527657; 1.82673142850399; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; mean-poprdout; -.0011255044446443; -.0001744919209159; .0029570124752354; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog; median-poprdout; .0012954883277416; -.0001744919209159; .0029570124752354; .0333992989783855; .0183828164567699; .0606823864488277;0;0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-z; mean-absout; .0030007659667212; .001897792027432; .0045884734406763; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-t; mean-absout; .0030007659667212; .0018876778238953; .0046095691978201; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-z; mean-rrout; 1.324411735799301; .9776994880682104; 1.79407524226968; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-t; mean-rrout; 1.324411735799301; .9743109176954881; 1.800314883129673; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-z; mean-orout; 1.325706173449275; .9776841507418024; 1.797612098946319; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-t; mean-orout; 1.325706173449275; .9742845716564247; 1.803884521473558; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-z; mean-rdout; -.0009734836959915; -.0020295928517121; .0000826254597292; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-loglog-t; mean-rdout; -.0009734836959915; -.0020416733382018; .0000947059462188; .0333992989783855;.0183828164567699; .0606823864488277;0; 0;0; 296.7984593817429-304.9539559956282-.-10; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; mean-popabsout; .0085400836542249; .0081577850040048; .015227826568298; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; median-popabsout; .0111200930550694; .0081577850040048; .015227826568298; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; mean-poprrout; .5878951038633075; .3976412199437618; .8931362926959991; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; median-poprrout; .5926044583320618; .3976412199437618; .8931362926959991; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; mean-poporout; .5886934604495764; .3970523744821549; .8959960609674454; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; median-poporout; .5928891003131866; .3970523744821549; .8959960609674454; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; mean-poprdout; .0035194103173645; -.0073230198700912; -.0008432319315034; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog; median-poprdout; -.0042260212358087; -.0073230198700912; -.0008432319315034; 0; 0; 0;.0357713915705408;.0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-z; mean-absout; .0085400822840056; .0072072210172538; .0100605364713831; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-t; mean-absout; .0085400822840056; .0071932604060986; .0100787332450514; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-z; mean-rrout; .470153319127059; .2972456803359235; .7436412305012593; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-t; mean-rrout; .470153319127059; .2956908177755372; .7475515984875383; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-z; mean-orout; .4680173299566726; .2952666124414937; .7418387718427705; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-t; mean-orout; .4680173299566726; .2937149568169607; .7457578038025348; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-z; mean-rdout; .0045249342525622; .0022959300071274; .0067539384979969; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-loglog-t; mean-rdout; .0045249342525622; .0022704331581261; .0067794353469983; 0;0; 0;.0357713915705408; .0179058024682768;.0714624467213898; 407.0237323407887-415.179228954674-.-11; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; mean-popabsout; .0041679207809336; .003201747185085; .0077779648359865; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; median-popabsout; .0046406537294388; .003201747185085; .0077779648359865; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; mean-poprrout; 1.142583717192922; .9311458215117454; 1.443357926607132; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; median-poprrout; 1.141006767749786; .9311458215117454; 1.443357926607132; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; mean-poporout; 1.143476094518389; .9309914276003838; 1.446479558944702; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; median-poporout; 1.141920804977417; .9309914276003838; 1.446479558944702; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; mean-poprdout; -.0007384280491221; -.0022914581466466; .0001884038552816; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog; median-poprdout; -.0008319607295562; -.0022914581466466; .0001884038552816; .7156297054994779; .3822708427562319; 1.339693793282173;.0018911140616608;.0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-z; mean-absout; .0032286815633221; .0022043618572832; .0047278517385543; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-t; mean-absout; .0032286815633221; .0021948472859062; .0047483206199401; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
